Uniprot ID
P25445
P30530
P78324
Q03405
P04275
NA
Q10588
Q9UKK9
P16112
P05067
Q9BY76
P15289
P50895
P15291
O43505
P08236
P08118
O00585
Q9Y240
Q86T13
P00918
P23280
Q9UBX1
P11717
Q6YHK3
Q8N6Q3
Q9NNX6
P48960
Q8TCZ2
Q4KMG0
Q6UXG3
O43405
Q5KU26
Q8IWV2
P24387
Q15828
Q9NZV1
Q6UXH1
P47712
Q02487
Q9UBP4
Q14118
Q07108
Q13822
Q96AP7
Q96RD9
P30043
O95633
P21217,Q11128
P01215
P55808
Q8TDQ0
P04233
Q6UXH9
P55103
P08648
P05556
P78552
O43278
O43291
Q08431
Q16363
Q14696
Q99538
Q6GTX8
P06734
P19256
P14174
O00339
Q99972
Q14112
Q99983
Q9UKJ1
P23284
P30086
Q5VY43
P09619
Q99497
P07237
P48745
P10586
Q9Y6N7
Q14162
O75326
O43464
P00995
Q9NQ38
O00241
P31948
O95721
P63313
P04066
O14773
Q969Z4
P29350
Q9Y279
Q8TEU8
Q01151
P09038
P42701
P18627
Q9UQV4
O76036
Q13241
P10747
O15123
P05089
Q9Y653
P43629
P29474
P21246
Q15116
Q8WXI7
Q5T4W7
O15169
O15444
Q9NRJ3
P80162
Q9H5V8
P28325
Q8NFT8
Q13541
O95750
P12034
Q13651
Q08334
P29460
Q13261
Q13478
P14784
Q9NYY1
Q9UHF4
Q8N6P7
Q13007
P15018
P42702
P09238
P20783
Q99748
P80511
Q13291
Q8IXJ6
O95630
P50225
P30203
O14788
Q9GZV9
Q9NSA1
P09341
P21583
O00300
P00749
P00813
P78556
P55773
P42830
Q14790
P25942
P78423
P01583
P01137
Q9BZW8
Q9NZQ7
P06127
P01732
O43557
Q07011
P05113
P01138
P39905
Q7Z6M3
P27540
Q13490
P16278
P78410
Q9UMR7
Q8WTT0
Q8WXI8
Q6UXB4
Q6EIG7
Q9BXN2
Q9UHC6
Q15517
P28845
P78310
Q07065
Q13574
O00273
Q9UN19
Q14203
P19474
Q9GZT9
Q04637
P63241
Q96P31
Q6DN72
Q96DB9
P14317
P50135
P52294
Q8N608
O43736
Q9UKX5
P23229
P18564
Q8IU57
Q00978
P51617
Q9NWZ3
Q05084
P08727
Q8NHJ6
O60449
P48740
P35240
P16455
Q96SB3
P34130
Q12968
Q03431
O75475
Q06830
P30044
Q6ZUJ8
Q9HCM2
Q14435
O95786
P58499
O94992
Q04759
O43597
Q9Y2J8
O60880
Q9UQQ2
Q9Y3P8
P78362
P52823
P30048
Q12933
Q92844
O14867
Q9NP99
Q9C035
Q15661
Q9UNE0
Q96PD2
P05412
Q05516
P23526
Q9UHX3
Q8IZP9
P51693
O95841
O43827
P50995
P09525
Q9UBU3
P20711
P40259
Q9NY25
P19022
Q9HBB8
Q9H4D0
Q8N1Q1
P21964
P43234
Q9Y5K6
Q6WN34
Q15846
Q76M96
P46109
Q9H6B4
Q9NR28
P09417
Q9UHL4
P98082
P27695
O75356
Q6UWV6
P12724
Q96LA6
P09467
P22466
P09104
P35754
O75791
P51858
Q01973
Q8WX77
P26010
O43240
Q16773
P46379
Q96JA1
A6NI73
Q86VZ4
Q9NPH0
Q16820
Q641Q3
Q8NI22
O95544
Q92692
Q9NQX5
O95502
Q15155
Q9UKJ0
Q02790
Q9NWQ8
P09668
Q92520
P41236
P25815
Q9BYZ8
Q9BZR6
P00352
P16083
Q8WTU2
Q9BQB4
Q13275
P35237
P50452
Q9Y286
Q04900
Q8WVQ1
Q8NBJ7
O00161
P31431
P29017
P52888
Q8NBS9
P19971
P01222
Q03403
Q9GZM7
Q06418
P40818
P13611
P28907
P30533
Q16620
P12644
Q96GW7
Q2TAL6
Q9P126
Q8IUN9
P22223
P55285
P48052
P14384
P25774
Q8N126
Q8TD46
Q8TDQ1
Q08708
O94779
Q9UBT3
P53634
Q9P0K1
O75077
Q8NBI3
O15197
P52798
Q08345
P15311
Q96LA5
O00214
P56159
O60609
P78333
P15509
O14793
Q16775
Q01344
P57087
Q16719
Q9BS40
Q6UX15
O43155
Q6ISS4
O43561
Q14108
P21757
Q8NFP4
O15232
P55145
P10636
Q02083
P08473
O95185
P41271
O14594
Q92823
O60462
Q9NR71
Q9HAN9
Q9BZM5
Q16288
P41217
P16234
O43157
Q9ULL4
P15151
Q2VWP7
Q2MKA7
Q96B86
Q6NW40
Q9HCK4
Q6ZMJ2
Q96GP6
Q92765
P37023
Q9Y336
Q9BZZ2
Q9H3U7
P17405
Q92752
Q08629
P04216
Q9H3S3
Q9HAV5
Q96NZ8
O95727
P12544
P29460,P29459
Q9NP84
O75509
Q03393
O60242
Q9BTE6
Q9BYC5
P19801
Q9UJ72
P07306
O15263
Q86Z14
P49789
Q10589
Q9Y4X3
P55291
Q12864
P63098
Q9Y2V2
O94985
P40198
Q16619
Q8IX05
P08962
P41208
Q9Y5P4
P52943
P78560
P32926
P16444
Q9H4A9
Q13444
P51452
Q96EP0
P14625
P42892
Q5JZY3
P23588
P21802
P13284
O76070
P36269
P09211
P09466
O15496
P32456
P30519
P24071
Q6UXK2
Q9UK53
P29218
Q9H0C8
Q8IU54
P26951
P24001
Q96EK5
P43628
Q6UWL6
Q9NS15
P48357
Q9Y6D9
P20138
P41227
O00308
Q969M7
P58417
P07196
P06748
Q13451
Q9Y680
Q8TCT1
Q15126
Q9NRG1
Q9UHV9
P11464
O14944
Q96B36
Q06323
Q96IU4
Q92597
Q9H477
P23443
Q8N474
P37108
Q9H4F8
P13385
Q9BW30
Q99426
Q96RJ3
P18031
Q6UX27
Q16864
Q9UKS7
Q9P0J1
Q9Y478
P30838
O95994
O95831
Q8NDB2
P55957
Q13145
Q8NC01
P23582
P01258
P27797
O43570
Q9ULX7
P48730
Q9HAW4
Q11201
O00748
Q02246
P06850
Q86SJ6
P42658
Q02880
Q9Y5L3
O43854
P98073
Q9UHF1
Q96RT1
P01588
Q0Z7S8
Q12778
Q9NQ88
O60760
Q13308
O14713
O75569
P09960
Q9GZY6
P01229
Q7L5Y9
P40121
Q9Y5V3
P53582
Q03426
Q9Y4K4
Q15797
Q9NXA8
Q9Y5A7
P19878
O60934
P80303
P20472
P49023
P68106
O60240
O15357
Q9NRA1
Q8IUK5
Q86SR1
P35070
Q07954
P25786
Q9BXJ7
Q8N8S7
P53539
P61244
O75688
P50749
P20936
Q12913
O75787
Q9UKL0
P49788
Q7LG56
Q86WD7
Q15165
Q9UNK0
O00186
P19429
P07332
P09769
P07947
Q7L8A9
P42768
O75354
P21589
Q8TE58
P40222
P04083
Q9UJ71
P16870
P06731
P13688
O60911
O95971
P09326
Q9UBG3
P38936
O00548
P78325
Q9NQ30
P29317
Q13158
Q6BAA4
Q14512
P15328
P41439
P09958
P35052
P08069
P06756
P18084
P15260
Q9UBX7
Q9UKR3
Q9P0G3
O60259
O95274
Q16674
Q13421
P50579
P21741
Q99717
Q96NY8
P01298
O00592
O00622
P31949
P26447
P07949
Q9BXY4
P04626
P21860
Q15303
O14828
Q9BYH1
P09486
P18827
P56279
Q9HBG7
P37173
P48307
O15455
O75888
Q9NS68
O95407
P00519
P07948
P35916
Q6UXB2
P08670
Q14508
Q9Y5W5
O95388
O43895
O43927
Q16790
P26842
P32970
P48023
P09382
P10144
P20718
O75144
Q29983,Q29980
P43489
P35968
P15514
Q14956
O00233
Q9UJY5
P15121
P05187
P55008
O43707
P02771
Q12904
P20273
Q9Y644
P06865
O95715
Q9BYE9
Q9P1Z2
Q9UDT6
P42575
P30260
Q99795
Q9NTU7
P0DN86
Q496F6
P20849
P02745
P28838
Q9H0P0
Q9H773
P55039
Q14241
Q9BS26
Q53H82
O60907
P55789
O43524
O60763
Q9HD26
Q14353
O14558
P09105
P13747
P01591
P49441
Q14773
Q9UMF0
P38484
Q9Y5K2
P33241
Q9H8J5
Q86SF2
P32004
P62166
P43490
P09110
O60542
P08397
P01303
Q9H3G5
P12872
Q8WUW1
Q9Y2B0
Q92832
Q96FQ6
Q93096
O75695
Q08174
Q8IWL2
P20340
P36888
P28827
P42331
P35637
O76038
P13521
Q96I15
Q9UHD8
O60575
Q99536
P48643
P51580
Q96J42
P13693
O95379
Q9BSL1
Q13459
Q9Y5K8
Q8NEZ2
Q5VIR6
P17948
Q7Z5L0
Q6PCB0
Q7Z739
O43598
Q9H2W6
O60825
Q8TE57
Q9UP79
Q92484
P62736
P07108
P07741
Q9NZK5
P00568
O00468
P17516
P08319
P19961
P06733
Q9NZD4
Q9NP70
Q03154
Q6FI81
Q9UKU9
Q6NXT1
P12429
P08758
Q07812
P14868
Q4LE39
Q9UBB4
P48047
Q16740
Q9UII2
O95817
P35613
P02749
P34913
Q9Y223
Q8TDL5
Q9UQB8
Q9UBW5
Q7KYR7
O00626
Q9Y258
P19876
P20851
Q96JP9
P05937
P22676
P10644
O75493
Q6UWW8
Q3KPI0
P29466
Q92851
P07858
P17676
P29279
Q5ZPR3
P14209
Q99674
P43121
Q9UPV0
Q6P2H3
Q9HD42
Q9BU40
P09093
P17538
P09496
P00740
O14579
Q6P1N0
P04118
P12111
P45452
P08174
Q6PJW8
Q9P232
O14618
O00244
P31146
P34998
P12532
P15336
P55273
O76096
P10606
O75462
O43639
Q14739
Q07507
Q14126
P50583
Q13426
P61218
O60884
Q8NHS0
O60496
Q9UJU6
Q9NRD8
O00399
Q6XZF7
Q9UKV5
Q9H4P4
Q13508
Q9UJA9
Q9BSW2
P21709
P20827
Q9H6S3
Q01469
P07148
O95684
P39748
P14207
O95466
Q16595
O15117
P34947
Q92917
Q05315
Q92820
P14136
Q3B7J2
P19440
P08263
Q16772
Q8WUX2
P13807
Q9H1C3
Q9HC38
P36959
Q8NCC3
Q02643
Q9HAV7
Q96PP9
Q02747
P0DMV8
P28906
Q9NRV9
O14964
P61978
P52789
P37235
P12081
Q53H47
P01903
Q16543
Q12794
Q9Y4L1
P22304
Q969P0
P22692
Q06033
Q8WWN9
Q9NPH3
P20809
O95256
Q9UHD0
Q6ZMJ4
P40189
Q9BXS1
P26440
B1AKI9
P06870
P23276
P02533
P05783
P13647
Q12918
Q6PIL6
Q7Z4W1
P22079
O00292
Q8N386
P30740
Q8N149
P18428
Q96NB1
P48304
Q6P1M0
P05455
Q6UX82
Q14210
Q9Y6Y9
Q7L5N7
P13473
Q99549
P34949
Q8WU39
Q9BUE0
O95866
P35625
P55082
P20774
Q8WV92
Q7Z434
Q9Y3D6
Q9UJ68
P45984
Q99683
Q08AG7
P53985
P08571
Q99685
Q9H3R2
Q96KG7
P41218
P58546
Q6GTS8
O75380
O15394
O94856
Q15818
Q9Y639
P22894
P29475
P22307
Q9UNZ2
Q9Y266
P31483
Q13232
A1E959
Q9NPH6
Q9NZT2
P01178
P04746
P54317
P55259
Q9NR12
O60664
Q15067
P30039
P60484
Q96FE7
P04054
P14555
O14523
Q9H008
Q96CD2
P41586
O60828
Q8TCS8
Q8N9I9
P51531
O14737
O75340
P01236
Q6PGN9
O15354
P41222
Q9UL46
Q9BT73
Q9NSK7
Q8N129
Q6P4E1
O75629
Q9C005
Q99435
Q8WV07
O14974
P35813
Q9Y570
Q9Y2Z0
Q9UM07
Q8IWL1
O94903
P30613
Q5R372
Q96NA2
Q7Z6M1
Q9Y243
P46060
Q96AX2
Q9NRW1
O00559
Q92932
Q9BSG5
P50120
P82980
P08134
O00584
P31350
Q15633
Q9Y265
Q9H446
Q8WTV0
Q86VW0
Q12765
P05060
Q8WXD2
Q92854
P34896
Q6UWN8
P21549
Q9Y6E0
O96017
Q15831
Q9BRF8
Q86U17
P36952
P50453
Q9HAT2
Q6ZMC9
O15389
P51692
Q96DU3
O94813
A1L4H1
Q00796
Q9Y5X1
Q15427
O75563
O76061
Q8IVG5
Q6UWL2
Q9UGT4
Q06787
Q12846
Q9HA65
Q9NUY8
Q92609
O60635
Q16881
Q16762
Q5JTD0
O43715
P04155
Q9NZC2
P23381
Q15814
P28908
Q96A56
O15116
Q8NBZ7
P11684
P54727
Q96N03
Q7Z7D3
Q9H7M9
Q9NP79
P49767
O95498
Q8WWY7
O76076
Q15043
Q6ZMH5
Q8IZC4
P78524
Q9H2M3
P55769
Q9Y2W1
O43734
O00567
Q15477
P25391
P06753
P48507
Q9NZJ5
Q9Y623
P23634
O14958
O95180
P54709
Q13503
P08913
P49755
Q96DA2
P46783
O00291
A6NCE7
Q9Y3B8
Q6UWF7
P55011
P10109
P30049
P33121
O60701
Q9BY32
Q01780
Q08499
P21817
Q96HD9
P35228
E2RYF7
Q9NVZ3
Q9Y4C8
Q07973
Q04695
Q15059
B6SEH8
O95858
Q9H347
P06729
Q96IW2
A6BM72
Q9UKX7
Q96LB8
Q9NV35
Q10587
Q13296
P20929
Q5TA50
Q86UW2
Q8WZ42
Q9UFP1
Q99707
P21673
O00425
O43290
Q92935
Q8N8E3
P16066
Q6NZY4
P14415
Q96K76
P05976
Q9Y2Y0
Q14088
P38935
P05026
O15305
Q9BW61
Q15370
Q8NET8
P05000
Q15018
P54296
Q16836
P23511
Q07075
Q9BV94
Q02127
P57078
Q6ZN66
Q9BZL6
A6NHS7
O75521
P12270
Q9NYX4
P37058
Q9BZC7
Q6P4F2
Q16774
Q9UNN8
P10082
O15018
Q16206
P0C7L1
Q7Z7H5
Q9Y2L6
P55010
Q01581
Q12986
P22033
P19838
Q01484
P59901
O43896
Q03013
O94766
Q3SXY8
O95670
O00327
P48668
P00966
Q96PU4
P20382
P35606
P13224
Q14807
P50461
Q14781
Q96A35
Q58F21
Q96EU7
Q5VVQ6
A6NDB9
O75534
Q13563
Q99598
Q86VP3
Q5W0V3
Q86VR7
Q93052
O75427
P35609
P32241
Q8ND90
Q5JTV8
Q9UBV2
P46926
Q8NFP7
Q14324
P35520
O14841
Q8WXC3
O43423
Q9BQI0
Q8TER0
Q9BTK6
Q9H173
P20645
P13929
Q96ID5
P23327
P29536
Q13316
P35914
Q9Y5X3
Q14643
Q99807
Q99942
P36776
Q14457
I3L3R5
Q8N668
P11532
P05305
Q14160
Q8WZ75
P55809
Q9BY49
Q9NZN3
P14902
Q96C92
O75506
P01225
O95980
Q8NC42
Q9H7C9
Q8TAE8
Q5GAN6
P30084
Q5SW79
P50053
O75348
Q53T59
Q8IVF2
P12829
Q0VD83
O75061
Q8WUF8
Q13137
P58107
P08590
Q86X76
A0A0B4J2D5
Q12841
Q9NR61
Q6YN16
Q6ZRY4
P43487
Q92835
Q09666
Q9NYZ4
O60476
P07355
P07492
P21754
P07098
Q9H3K6
Q16621
O94979
P20042
Q9UJ70
O95825
Q6UWR7
Q9BV79
Q6UY14
Q5FWE3
Q8IWT1
Q9HB40
Q96DR5
P07942
Q8NFL0
P01189
Q7L266
P50914
P09543
P02458
Q24JP5
P09681
Q9UBQ7
Q9BVM4
P33681
Q12982
Q96DC8
Q8TCD5
Q7Z7M9
Q00872
Q14914
Q6UW49
P51511
P08138
P15502
Q8NDI1
O43681
O75223
Q9Y2E5
P02008
P23919
Q7Z304
P78539
Q8N4F0
P54687
Q969H8
Q96EM0
Q9BXN1
Q13428
P14854
P16035
P53674
O14960
O14933
Q8N436
Q13442
P23467
O75154
Q6NUS6
Q96FZ7
P98161
Q9BXD5
Q9P2J2
Q9BW04
Q8WWV6
O75711
Q6UXI7
P29692
Q9NQR4
Q9BQS7
Q9H3S4
Q96C24
O60234
P51688
Q969X0
P23471
P52209
P32320
Q6PI73
P08582
Q96MK3
Q8IZF2
P49593
P05413
Q9UBR1
Q15388
O00194
Q6ZMM2
P45954
P61026
P62072
P07093
Q7Z7K0
Q96AG4
P40199
P16410
P07288
Q6H9L7
Q9Y303
P13796
P02730
Q86TH1
P30046
P23560
Q9NRR1
P13667
Q8N6C8
Q02817
P98095
P02461
P08575
P13727
P35579
Q9Y2Y8
P32971
P30405
Q6IBS0
Q8N114
O43280
P02818
P47972
Q96NZ9
Q96CG8
Q9HCU0
Q9BYJ0
P39059
Q6UVK1
Q6UWP8
O75339
P12277
Q8WWQ8
Q8TDY8
P10645
P55000
Q9H2X3
Q9Y646
Q04721
O95965
Q9Y251
Q15063
P08217
Q9UQP3
P17900
P37837
Q13510
P11279
P17174
P61916
P07602
Q8N907
P24530
Q99665
Q7Z698
Q9NRR2
Q16665
Q9Y4C1
Q9H832
O00206
P10070
Q04609
Q9NQI0
Q13190
Q6R327
P03372
P41273
Q9BY41
P43378
Q09472
Q96EB6
P24928
Q9HBE5
Q92185
P10767
Q8WX93
Q9UPW0
P25490
Q6UXZ4
P09693
Q05329
Q6UXM1
P15531
P62834
P15927
P61328
P46013
P24864
P85299
P49715
Q9NP95
P06401
Q6UXL0
Q9NP85
Q01201
Q9NZS2
Q9Y2I7
Q9NWV8
O00401
Q04837
O75365
Q12888
O75173
Q9UHA7
O95429
Q8NI17
Q9NS62
Q9NY59
Q92574
Q13114-2
P54274
Q96MM7
P35219
Q9GZN4
Q9NQ66
P16671
Q8NBK3
Q6EBC2
Q8NHP1
Q9Y3D3
P98170
O43184
O43583
O00148
P36551
Q96D71
P09923
Q5TBC7
Q9UHN6
Q6B9Z1
Q8IX19
P36897
Q14511
Q8WVV4
Q9UIK4
Q8IYW5
Q93062
Q15697
P17050
Q96PX8
P56645
Q9H0U9
P26436
Q5JS54
Q7Z5L3
Q15465
P17643
Q8IV38
O60447
Q16718
Q96PU5
O94916
O95835
P24666
O60238
Q9H171
Q99062
Q9UHI8
Q99584
P55211
Q9H3T2
Q15399
Q9Y2X7
P81534
O43320
P52630
P20701
Q86UE4
Q96PL5
O60500
Q8WV28
P48546
P09564
P11487
Q15223
P23743
Q16643
Q5T2W1
Q9NZH8
Q5QGZ9
P32927
P49765
Q9BV40
Q15762
P06730
O15400
Q9H7Z7
O60437
O95157
P06213
P11234
P49757
Q8N556
P17301
Q02952
Q4VCS5
P30101
P10912
O95393
Q9UGN4
Q96QR1
P30040
Q9ULI3
Q8TEA8
P01037
Q9H7Y0
Q9BRK3
O76074
P22303
Q9BX67
P20908
Q6QNK2
Q02223
Q8NEU8
Q9BUH6
Q8NDA2
Q9HCU4
P06280
Q9BUN1
Q9H939
Q8TDQ7
P55083
Q9NS98
P04406
P04090
Q5TDH0
P06132
Q99574
P27348
Q9UI42
Q16378
Q6P5S2
O43399
P61457
P40197
P00325
O75190
Q5JS37
Q8N8U9
O75347
Q9BXJ0
Q96HD1
P0C862
Q13976
P54764
Q9P2T1
P50502
P09529
A2VDF0
P20155
P14091
Q6P589
O14745
P30047
Q53FA7
Q5VTT5
Q8IUZ5
P52758
Q96A49
Q9NQ48
O96007
Q8NHV1
Q96AJ9
P21854
P07311
Q9UK23
Q9NRS6
P37840
P22455
Q15276
Q6FHJ7
Q9HB71
O60279
A6NC86
P49862
Q92619
Q04323
P35611
Q8N0X7
P32321
P56192
Q6GMV3
O15335
P25686
Q58EX2
Q86SX6
Q9Y4D1
Q6UX06
P01210
P0DML2
P32119
P40925
P10599
P07998
P04114
Q92686
P16442
Q6UXB8
P04180
Q0ZGT2
P07307
P06744
P07333
Q86YW5
P08294
P00742
P04278
P02652
P20061
P12955
Q93091
O00602
O43493
P50552
P16233
P22897
P01042
P12821
P17927
P02748
P0DJD7
P00390
Q13790
Q08830
P09172
P27169
P34096
P02765
P0DUB6_P0DTE7_P0DTE8
O14791
P01019
Q01459
O95497
P04040
P26927
P06396
P54108
P06276
Q04756
P07358
P36980
Q9NZP8
P19827
P00734
P61769
P02649
O00391
P20742
P09871
P10909
P06727
Q96IY4
O75882-2
Q16610
P07225
P00746
P00748
P43652
Q96PD5
P08185
P01031
P49908
P05090
P08519
Q15848
P02654
P01009
P02750
P00736
P43251
P00751
P05452
P36955
Q92496
P03952
P02775
Q14624
P02776
Q08380
P10643
P05546
P02763
P02647
P04196
P04217
P05156
P29622
O43866
P01024
P05155
P02743
P08697
P02774
P05160
P02766
P02787
P27918
P00747
P01011
P02751
P02671
P01008
P08603
Q8IZJ0
Q7L311
Q5U5Z8
O75631
Q9UKW4
O76039
Q96PV0
O95049
Q13509
P35221
O75312
Q13224
P48169
Q9NY72
Q9NQW8
Q96J84
P26441
O43474
P43220
P41732
P60880
P49792
Q03721
Q17R60
Q14894
Q96Q89
O95372
Q9H461
Q96P66
Q02641
Q8N111
Q5SXM8
Q30KQ4
P08908
Q7RTW8
P25440
P04234
Q96L15
Q15042
Q96GG9
Q19T08
Q9UKV0
Q99250
P52179
P47874
Q9BZ29
Q9Y3E2
A6NGG8
P07954
Q13936
Q14627
Q9UL42
O95196
O15382
Q5T871
Q687X5
Q0VDD7
P05549
Q8WTQ1
Q99700
P23435
Q86T26
P52788
P26378
P26715
Q6QNY1
Q9Y6U3
Q96PH6
Q14129
Q8IWB1
Q99856
Q8IVU1
Q9UJC5
Q6P5Q4
P05787
P28222
Q9Y3B9
Q9H492
Q99653
Q6QEF8
Q12774
O43396
O14503
P10523
P55283
O15020
Q8WXG9
Q8NFZ4
O15350
O15083
Q86WK6
Q86UW9
Q8N8R5
P0C7M8
Q6P9F5
Q9HCM4
Q9Y285
Q2M3V2
Q8IY33
Q9NZA1
Q9BV20
Q9UHL0
Q93015
Q9P2M7
Q9ULH4
Q16520
Q53GD3
Q6ZUT3
Q12809
Q8N2Q7
Q9Y4C0
O75718
Q9NY46
Q96G03
P48436
Q9HBL6
Q9P2M1
Q10571
P61366
P48775
Q9C0A0
Q9NUG6
P09455
Q86UP6
Q9ULU8
Q9NPB3
Q96A32
Q16401
P20823
P63211
O15234
Q6UWJ8
Q16650
Q5VT99
P63172
P43007
Q14184
P0DKB5
P54105
P11229
Q9ULW2
Q0P6D2
O75121
P61266
Q68J44
P14649
B6A8C7
O15212
Q96KJ4
Q8N6Q1
Q9UGI9
Q9UNY4
P54277
Q86TM3
Q8TC05
Q9BX10
P50897
O60939
P63010
Q7Z3D4
P09683
P49069
P43146
P52799
O60218
Q96BJ3
O14967
P60763
Q92834
P98164
P10301
Q8IY31
P01270
P10746
Q7L0J3
P04062
P20916
Q53EL9
Q2UY09
O14578
Q9BY14
P24386
Q8IWP9
P35556
Q15735
Q15398
Q13002
Q9BX66
Q07617
Q8WWM7
P48431
Q9BZJ3
Q9NPD7
A6NFN3
Q96JB5
O60662
Q9HCY8
P08651
Q9UM54
Q96QH8
Q8WVC0
P12319
O60469
O15013
P04808
O75592
Q9NXH3
Q15102
O43665
Q9UQ16
Q8IVM0
B2RUY7
Q15366
P22102
A8MVW0
Q6ZVN8
Q07021
O95467
O75167
O60869
Q96A00
Q14151
Q5T848
Q86YD3
Q15714
Q9H6Q3
O95202
O95295
Q8N967
P30419
O43432
Q13084
P53367
Q9UH03
Q08378
O75792
Q9H6H4
Q9H777
Q8WWV3
P51687
Q6UWW0
Q96PE7
Q96I25
O43776
Q14197
Q9BUJ2
Q01826
P54284
Q5JSP0
Q9NWU2
Q8IWQ3
O94830
Q9BUP0
Q9NPG4
P51649
P04439
Q9BXI9
P29377
P31751
P68400
P61764
Q9BZE9
Q9H6S1
Q6ZVM7
Q99460
P78318
Q9H4X1
Q8WXW3-4
Q6Y7W6
Q96HC4
Q6GQQ9
Q9NWM8
Q92859
O15240
Q5SW96
Q16625
Q5T5Y3
P78352
Q6PKH6
Q14149
Q9H251
Q86VP1
Q8IWY9
Q8N163
P13995
Q92599
O77932
P43320
P26718
P01350
Q96RU2
Q9H1P3
O15269
O60890
Q53GL0
P21579
Q13277
Q6UXV0
Q2L4Q9
Q5VV43
Q9BRJ6
Q8IXS6
P0CG30
Q9BPX1
Q15256
P10092
Q6UX71
Q9BXI3
O60235
Q5F1R6
P62760
Q6QNY0
Q03014
Q8TAT2
Q03252
Q6P1J6
Q99704
Q9P2X3
P46937
Q6XQN6
Q9NPE2
Q8WYQ3
P59780
Q9ULA0
P13861
Q15025
O14530
P54315
Q9Y3C0
Q9UKY0
P47813
Q13938
Q4ZHG4
P32455
P51460
Q8WW22
Q9UBC9
P08579
Q92888
A0FGR8
P55210
Q7Z4V5
O95954
P11137
Q01432
